"province","city","city_key","company_count","longitude","latitude","source_file","last_update_time"
"江苏省","太仓市","太仓",3,121.158978,31.571904,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","泰兴市","泰兴",2,120.135346,32.213679,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","泰州市","泰州",11,119.915176,32.484882,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","无锡市","无锡",81,120.301663,31.574729,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","新沂市","新沂",3,118.344121,34.284443,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","兴化市","兴化",1,119.996418,32.961954,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","徐州市","徐州",13,117.184811,34.261792,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","盐城市","盐城",7,120.139998,33.377631,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","扬中市","扬中",3,119.845138,32.189469,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","扬州市","扬州",15,119.421003,32.393159,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","仪征市","仪征",1,119.200955,32.392636,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","宜兴市","宜兴",12,119.790265,31.362245,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","张家港市","张家港",33,120.627279,31.907812,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江苏省","镇江市","镇江",10,119.452753,32.204402,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","丰城市","丰城",1,115.823404,28.111516,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","抚州市","抚州",3,116.358351,27.98385,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","赣州市","赣州",13,114.940278,25.85097,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","高安市","高安",1,115.304482,28.365232,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","贵溪市","贵溪",1,117.19787,28.190604,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","吉安市","吉安",6,114.986373,27.111699,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","景德镇市","景德镇",3,117.214664,29.29256,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","九江市","九江",4,115.992811,29.712034,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","乐平市","乐平",3,117.273279,28.969928,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","南昌市","南昌",35,115.892151,28.676493,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","萍乡市","萍乡",3,113.852186,27.622946,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","上饶市","上饶",9,117.971185,28.44442,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","新余市","新余",5,114.930835,27.810834,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","宜春市","宜春",3,114.391136,27.8043,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","鹰潭市","鹰潭",2,117.033838,28.238638,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"江西省","樟树市","樟树",1,115.421346,28.002514,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","鞍山市","鞍山",5,122.995632,41.110626,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","本溪市","本溪",1,123.770519,41.297909,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","大连市","大连",29,121.618622,38.91459,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","丹东市","丹东",1,124.383044,40.124296,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","抚顺市","抚顺",1,123.921109,41.875956,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","阜新市","阜新",3,121.648962,42.011796,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","海城市","海城",2,122.791201,40.840354,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","葫芦岛市","葫芦岛",2,120.856394,40.755572,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","锦州市","锦州",2,121.135742,41.119269,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","辽阳市","辽阳",3,123.18152,41.269402,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","凌海市","凌海",1,121.285575,41.152566,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","凌源市","凌源",1,119.271543,40.981801,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","盘锦市","盘锦",1,122.06957,41.124484,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","沈阳市","沈阳",27,123.429096,41.796767,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","铁岭市","铁岭",1,123.844279,42.290585,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","瓦房店市","瓦房店",1,121.790699,39.708956,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"辽宁省","营口市","营口",3,122.235151,40.667432,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","阿拉善盟","阿拉善",1,105.706422,38.844814,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","巴彦淖尔市","巴彦淖尔",1,107.416959,40.757402,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","包头市","包头",9,109.840405,40.658168,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","赤峰市","赤峰",2,118.956806,42.275317,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","鄂尔多斯市","鄂尔多斯",3,109.99029,39.817179,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","呼和浩特市","呼和浩特",9,111.670801,40.818311,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","通辽市","通辽",1,122.263119,43.617429,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","乌海市","乌海",1,106.825563,39.673734,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","乌兰察布市","乌兰察布",1,113.114543,41.034126,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"内蒙古自治区","锡林郭勒盟","锡林郭勒",1,116.090996,43.944018,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"宁夏回族自治区","灵武市","灵武",1,106.532,37.935175,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"宁夏回族自治区","青铜峡市","青铜峡",1,105.961462,37.942125,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"宁夏回族自治区","石嘴山市","石嘴山",3,106.376173,39.01333,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"宁夏回族自治区","吴忠市","吴忠",1,106.199409,37.986165,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"宁夏回族自治区","银川市","银川",9,106.278179,38.46637,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"宁夏回族自治区","中卫市","中卫",1,105.189568,37.514951,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"青海省","格尔木市","格尔木",2,92.701667,35.580972,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"青海省","海东市","海东",1,102.10327,36.502916,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"青海省","西宁市","西宁",7,101.778916,36.623178,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","滨州市","滨州",6,118.016974,37.383542,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","昌邑市","昌邑",2,119.449917,36.834234,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","德州市","德州",7,116.307428,37.453968,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","东营市","东营",6,118.66471,37.434564,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","肥城市","肥城",2,116.744762,36.112514,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","高密市","高密",2,119.702512,36.387318,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","菏泽市","菏泽",2,115.469381,35.246531,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","济南市","济南",47,117.000923,36.675807,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","济宁市","济宁",8,116.587245,35.415393,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","胶州市","胶州",7,119.959421,36.248031,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","莱阳市","莱阳",3,120.751343,36.905533,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","莱州市","莱州",4,120.001344,37.190401,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","乐陵市","乐陵",1,117.145553,37.674417,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","聊城市","聊城",7,115.980367,36.456013,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","临沂市","临沂",7,118.326443,35.065282,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","龙口市","龙口",11,120.5228,37.610401,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","平度市","平度",1,119.951062,36.78855,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","青岛市","青岛",57,120.355173,36.082982,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","青州市","青州",1,118.470187,36.680584,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","曲阜市","曲阜",2,117.03179,35.615761,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","日照市","日照",2,119.461208,35.428588,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","荣成市","荣成",3,122.406926,37.128686,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","寿光市","寿光",5,118.852534,37.029892,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","泰安市","泰安",5,117.129063,36.194968,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","滕州市","滕州",2,117.147616,35.065791,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","威海市","威海",15,122.116394,37.509691,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","潍坊市","潍坊",14,119.107078,36.70925,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","新泰市","新泰",1,117.613016,35.89581,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","烟台市","烟台",32,121.391382,37.539297,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","禹城市","禹城",3,116.581331,36.919143,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","枣庄市","枣庄",3,117.557964,34.856424,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","招远市","招远",2,120.400517,37.344146,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","诸城市","诸城",6,119.41617,36.016658,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","淄博市","淄博",36,118.047648,36.814939,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","邹城市","邹城",1,117.089582,35.354043,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山东省","邹平市","邹平",2,117.670806,36.956593,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","大同市","大同",3,113.295259,40.09031,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","汾阳市","汾阳",1,111.745996,37.316764,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","介休市","介休",1,111.995188,37.025476,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","晋城市","晋城",1,112.851274,35.497553,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","晋中市","晋中",2,112.736465,37.696495,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","临汾市","临汾",3,111.517973,36.08415,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","太原市","太原",19,112.549248,37.857014,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","忻州市","忻州",1,112.733538,38.41769,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","阳泉市","阳泉",2,113.583285,37.861188,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","运城市","运城",4,111.003957,35.022778,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"山西省","长治市","长治",4,113.113556,36.191112,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","宝鸡市","宝鸡",5,107.14487,34.369315,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","韩城市","韩城",1,110.393774,35.582782,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","汉中市","汉中",1,107.028621,33.077668,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","商洛市","商洛",1,109.939776,33.868319,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","神木市","神木",1,110.33127,38.829036,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","铜川市","铜川",1,108.979608,34.916582,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","渭南市","渭南",1,109.502882,34.499381,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","西安市","西安",65,108.948024,34.263161,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","咸阳市","咸阳",6,108.705117,34.333439,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","兴平市","兴平",1,108.47576,34.307609,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","延安市","延安",1,109.49081,36.596537,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"陕西省","榆林市","榆林",1,109.741193,38.290162,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"上海","上海市","上海",452,121.472644,31.231706,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","阿坝藏族羌族自治州","阿坝藏族羌族",1,102.221374,31.899792,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","成都市","成都",116,104.065735,30.659462,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","崇州市","崇州",1,103.529467,30.719641,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","达州市","达州",1,107.502262,31.209484,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","德阳市","德阳",4,104.398651,31.127991,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","都江堰市","都江堰",1,103.637342,31.039124,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","峨眉山市","峨眉山",2,103.400912,29.507004,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","广安市","广安",1,106.633369,30.456398,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","简阳市","简阳",3,104.536305,30.393006,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","江油市","江油",1,104.933149,31.952427,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","乐山市","乐山",4,103.761263,29.582024,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","凉山彝族自治州","凉山彝族",1,102.258746,27.886762,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","泸州市","泸州",3,105.443348,28.889138,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","马尔康市","马尔康",1,102.023305,32.019304,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","眉山市","眉山",3,103.831788,30.048318,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","绵阳市","绵阳",9,104.741722,31.46402,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","南充市","南充",2,106.082974,30.795281,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","内江市","内江",3,105.066138,29.58708,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","攀枝花市","攀枝花",3,101.716007,26.580446,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","彭州市","彭州",1,103.889866,31.148577,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","邛崃市","邛崃",1,103.376512,30.388736,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","射洪市","射洪",3,105.388245,30.908079,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","什邡市","什邡",2,104.019871,31.293694,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","遂宁市","遂宁",2,105.571331,30.513311,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","西昌市","西昌",1,102.117888,27.863377,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","雅安市","雅安",1,103.001033,29.987722,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","宜宾市","宜宾",5,104.630825,28.760189,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"四川省","自贡市","自贡",4,104.773447,29.352765,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"天津","天津市","天津",72,117.190182,39.125596,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"西藏自治区","昌都市","昌都",2,97.178452,31.136875,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"西藏自治区","拉萨市","拉萨",17,91.132212,29.660361,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"西藏自治区","林芝市","林芝",1,94.362348,29.654693,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"西藏自治区","山南市","山南",2,91.766529,29.236023,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","阿克苏市","阿克苏",1,81.156013,40.349444,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","阿拉尔市","阿拉尔",2,81.285884,40.541914,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","昌吉市","昌吉",6,87.073618,44.175083,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","阜康市","阜康",1,88.305949,44.424104,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","喀什市","喀什",1,76.014343,39.513111,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","可克达拉市","可克达拉",1,80.63579,43.6832,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","克拉玛依市","克拉玛依",5,84.873946,45.595886,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","库尔勒市","库尔勒",2,85.709418,41.7055,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","石河子市","石河子",5,86.041075,44.305886,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","双河市","双河",1,82.353656,44.840524,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","铁门关市","铁门关",1,85.501218,41.827251,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","乌鲁木齐市","乌鲁木齐",33,87.617733,43.792818,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","五家渠市","五家渠",2,87.526884,44.167401,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"新疆维吾尔自治区","伊宁市","伊宁",1,81.289048,44.020356,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","安宁市","安宁",2,102.391127,24.852355,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","保山市","保山",1,99.167133,25.111802,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","昆明市","昆明",27,102.712251,25.040609,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","丽江市","丽江",1,100.233026,26.872108,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","临沧市","临沧",1,100.08697,23.886567,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","弥勒市","弥勒",1,103.389766,24.226172,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","普洱市","普洱",1,100.972344,22.777321,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","曲靖市","曲靖",2,103.797851,25.501557,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","文山市","文山",1,104.089112,23.401781,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","香格里拉市","香格里拉",1,99.831599,27.907358,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"云南省","玉溪市","玉溪",1,102.543907,24.350461,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","慈溪市","慈溪",15,121.338408,30.189257,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","东阳市","东阳",11,120.380818,29.237427,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","海宁市","海宁",16,120.618727,30.442177,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","杭州市","杭州",231,120.153576,30.287459,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","湖州市","湖州",41,120.102398,30.867198,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","嘉兴市","嘉兴",38,120.750865,30.762653,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","建德市","建德",5,119.379533,29.487115,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","江山市","江山",3,118.607086,28.58197,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","金华市","金华",16,119.649506,29.089524,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","兰溪市","兰溪",3,119.533338,29.284103,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","乐清市","乐清",15,121.016175,28.261839,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","丽水市","丽水",8,119.921786,28.451993,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","临海市","临海",11,121.221919,28.857389,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","宁波市","宁波",94,121.549792,29.868388,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","平湖市","平湖",6,121.105839,30.716529,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","衢州市","衢州",19,118.87263,28.941708,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","瑞安市","瑞安",3,120.46834,27.829231,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","绍兴市","绍兴",63,120.582112,29.997117,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","嵊州市","嵊州",7,120.761431,29.591008,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","台州市","台州",44,121.428599,28.661378,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","桐乡市","桐乡",8,120.490411,30.612341,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","温岭市","温岭",10,121.421046,28.400554,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","温州市","温州",24,120.672111,28.000575,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","义乌市","义乌",7,120.067296,29.306444,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","永康市","永康",5,120.108684,28.940177,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","余姚市","余姚",17,121.152779,29.996457,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","玉环市","玉环",9,121.284426,28.179738,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","舟山市","舟山",4,122.106863,30.016028,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"浙江省","诸暨市","诸暨",12,120.281434,29.6994,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
"重庆","重庆市","重庆",79,106.504962,29.533155,"上市公司基本情况.xlsx","2026-06-29 01:23:57"
